职位ID,岗位名称,公司名称,公司规模,公司领域,学历要求,经验要求,关键技能,薪资范围,城市,发布时间,爬取时间
bc1325386e12a2590nZy2du7F1FX,测绘工程师,云奥检测,20-99人,建筑材料,本科,1-3年,"工程测量经验, CASS, 管线工程测量经验, 需要出差/驻场, AutoCAD, 1-3年测绘/测量经验, RTK, 有测绘/测量经验, 市政工程测量经验, 3-5年测绘/测量经验, 中高级测绘工程师职称, 水利工程测量经验, 路桥隧工程测量经验, 初级测绘工程师职称, 地形测量经验, 房建工程测量经验, 水准仪, 5年以上测绘/测量经验, 全站仪, 外业测量, 1年内测绘/测量经验, 注册测绘师, 内业数据处理/绘图",5-10K,重庆,,2026-05-30 18:46:14
7c0f0f1529b025cd03x50tm7GFJS,bsp工程师,重庆赛力斯凤凰智...,1000-9999人,汽车研发/制造,本科,5-10年,"C/C++, Linux驱动开发经验, BSP",17-30K·14薪,重庆,,2026-05-30 18:46:14
c7e52b71af45280e03xz09W1EFpZ,铸造工程师,重庆志成机械有限公司,1000-9999人,汽车零部件,本科,3-5年,"金属冶炼相关专业, 砂型铸造, 铝, 金属型铸造",8-13K,重庆,,2026-05-30 18:46:14
4a9019147b7c4b0d0nRz3t-6ElZT,冲压工程师,友利森,500-999人,汽车零部件,大专,5-10年,"冲床, 冲压, 修模, 钣金, 工艺",10-15K·13薪,重庆,,2026-05-30 18:46:14
393418b439ba4b590nB_2dW6ElBT,机房运维工程师,杭数人才,100-499人,计算机软件,大专,1-3年,"IDC机房运维, 高压、低压电工证",5-6K,重庆,,2026-05-30 18:46:14
4dc243d74613dab81XBy39y1FFVS,pcblayout工程师,重庆捷多电子科技,0-20人,电子/硬件开发,大专,经验不限,"PCB设计, Cadence, Protel, CAD, CAM350",2-7K,重庆,,2026-05-30 18:46:14
39006de8d501ad5303162tS4ElNZ,销售工程师,经纬恒润,1000-9999人,电子/硬件开发,本科,5-10年,"计算机相关学历, 市场拓展能力, 电子/半导体/集成电路, 智能硬件, 计算机软件, 客户开发与维护, 微电子相关学历, 对机构 (To B) 销售经验, 机械设备/机电/重工, 电气相关学历",12-24K,重庆,,2026-05-30 18:46:14
2d3e2053e714955003J43ti7EVJW,销售工程师,韦孚精密机械,20-99人,其他行业,大专,3-5年,,8-13K,重庆,,2026-05-30 18:46:35
85e4a3d7d39f951f1HZ70ty8GFJZ,sta工程师,某国企汽车零配件企业,10000人以上,汽车零部件,本科,3-5年,"轴齿, 供应商质量, 箱体",18-22K,重庆,,2026-05-30 18:46:35
e61eba93471edce50nB52du0ElFX,工艺工程师,海辰储能,1000-9999人,储能,本科,5-10年,,20-30K·14薪,重庆,,2026-05-30 18:46:35
46a2c8b96c6ce38c0nd-3ti1GVtW,焊接工程师,财鑫杰,500-999人,汽车零部件,大专,3-5年,"激光焊, 气焊, 新能源, 焊接工艺, 汽配",8-13K,重庆,,2026-05-30 18:46:35
f28ce5e800e77cbb0nVz3du9GVRW,cameratuning工程师,元时空,1000-9999人,计算机软件,大专,3-5年,,15-23K,重庆,,2026-05-30 18:46:35
99af99e6871081700nVy3t69GFNT,全栈工程师,重庆云泽锐创科技,0-20人,计算机软件,大专,1-3年,"Golang, 后端开发经验, 全栈侧重后端, .NET, 前端开发经验, 全栈项目经验",10-15K·13薪,重庆,,2026-05-30 18:46:35
cbc4b08e3275f07903N42Nu1FFFV,射频工程师,舟海,100-499人,计算机/通信/其他电子设备,本科,1-3年,,8-13K,重庆,,2026-05-30 18:46:35
ca1c6f6e47c78b360nB63tm8FVBR,销售工程师,盛尔信,0-20人,专用设备,大专,1-3年,"市场信息搜集与分析, 非标设备, 智能硬件, 客户开发与维护, 机械设备/机电/重工, 标书制作, 项目跟踪",10-15K·13薪,重庆,,2026-05-30 18:46:35
cbd1fb2d48e5c9f203J439i5GFFW,电气工程师,安马电子,20-99人,机械设备/机电/重工,本科,5-10年,,7-11K,重庆,,2026-05-30 18:46:56
fa30445393356ef30ndy3Ni6EltR,设备工程师,某知名动力电池公司,1000-9999人,动力电池,本科,3-5年,"要求有机械设备工程师经验, 企业（甲方）, 不需要出差, 自动化设备经验, 新能源设备经验, 汽车机械经验, 设备维修/保养经验",15-25K,重庆,,2026-05-30 18:46:56
fc0dea9e8a125d010nZ43tq4F1ZQ,ai工程师,象网科技,20-99人,生物/制药,本科,3-5年,,6-11K·13薪,重庆,,2026-05-30 18:46:56
84748c33b3b8a63f031-3dS9EVpT,sqe工程师,重庆深科技有限公司,500-999人,智能硬件/消费电子,大专,3-5年,"产品供应商, 机械制造, IT/通信, 熟悉ISO质量管理体系, SQE工作经验",9-14K,重庆,,2026-05-30 18:46:56
c5891831af2c572f0nR539m9EVpR,测试工程师,翌擎科技,100-499人,计算机软件,大专,3-5年,,11-17K,重庆,,2026-05-30 18:46:56
37acb45c822e650903J529-5ElNR,销售工程师,湖南诺西,20-99人,电气机械/器材,大专,3-5年,"市场信息搜集与分析, 工业设备销售经验, 支持线上面试, 技术配合与沟通, 客户开发与维护, 对机构 (To B) 销售经验, 电气相关学历, 机械相关学历",5-7K,重庆,,2026-05-30 18:47:18
8cf62985e871b0fe0nRz0tS5E1ZU,工艺工程师,隆鑫通用,1000-9999人,其他行业,本科,3-5年,,12-18K·13薪,重庆,,2026-05-30 18:47:18
4cb893c5c21ce4600nZ72ty7GVJX,DSP工程师,深海潜鲲,0-20人,铁路/船舶/航空/航天制造,本科,5-10年,,15-25K,重庆,,2026-05-30 18:47:18
3b5efdefc2e27bd903Z80t68GFVW,注塑工程师,重庆星科,20-99人,橡胶/塑料制品,中专/中技,5-10年,,10-15K,重庆,,2026-05-30 18:47:18
fa86be1612a4a0160nd_3t29F1RT,销售工程师,帆软软件,1000-9999人,计算机软件,本科,1-3年,,12-20K,重庆,,2026-05-30 18:47:39
b6a81b61401392770nd63d6_EVVV,cim工程师,某大型半导体公司,100-499人,半导体/芯片,本科,5-10年,,25-35K·14薪,重庆,,2026-05-30 18:47:39
64b00e489afc4aa8031z0tS5F1VT,电气工程师,川力达,0-20人,仪器仪表/工业自动化,大专,3-5年,PLC工程师,7-12K,重庆,,2026-05-30 18:47:39
ca3399ec053e8b880nR62NW_E1pU,硬件工程师,重庆弘域达科技,20-99人,计算机软件,本科,经验不限,,5-10K,重庆,,2026-05-30 18:47:39
f34be67deffa7c5003J70t68EFFZ,电机工程师,雷玛科技,20-99人,专用设备,本科,5-10年,"研发工程师, 设计工程师",15-25K,重庆,,2026-05-30 18:47:39
058915ba988a10881HBz3dy8E1RZ,组装工程师,芯睿辰,0-20人,电子/硬件开发,大专,3-5年,"电子工艺工程师, 万用表, 烙铁",6-9K,重庆,,2026-05-30 18:47:39
9fc882d2768987af0nV92tS_EVFT,测试工程师,光呈,20-99人,智能硬件,大专,1年以内,,4-5K,重庆,,2026-05-30 18:48:00
39d7b48f3b3914270nd52dW-EVNV,机械工程师,重庆铧鸿电力设备,20-99人,原材料及加工/模具,本科,3-5年,"自动化机械经验, AutoCAD, 非标设计经验, 有机械工程师经验, Pro/E",8-13K,重庆,,2026-05-30 18:48:00
01f437d95af9c2d8031y09y0F1dY,工艺工程师,千顾卡马,0-20人,摩托车/自行车制造,本科,3-5年,,6-7K,重庆,,2026-05-30 18:48:00
a8fe28b2f3f69ced0nZy09q8EFtQ,PCB工程师,深圳迈微医疗科技,100-499人,医疗器械,本科,1-3年,PCB设计经验,11-18K·13薪,重庆,,2026-05-30 18:48:00
7d37bdf0131d862e0nB72ti_GFRY,电气工程师,重庆佳点洪科技,0-20人,机械设备/机电/重工,学历不限,1-3年,"PLC工程师, 电控工程师, CAD, 电路设计",4-6K,重庆,,2026-05-30 18:48:00
2dd7a61ecd1f3e6b1Hxz2dq_FFBT,工程师,宗申动力,1000-9999人,汽车零部件,硕士,在校/应届,"机械相关专业, 电气相关专业, 车辆工程专业, UG, SolidWorks",8-10K,重庆,,2026-05-30 18:48:00
817a0ad3ec5a4b2003F52tW-FFpQ,运维工程师,重庆鑫嘉山家政服务,0-20人,培训/辅导机构,中专/中技,1-3年,,8-12K,重庆,,2026-05-30 18:48:00
85059280d401e9e20nB73d27FVdW,电气工程师,敏实集团,10000人以上,汽车研发/制造,大专,5-10年,PLC工程师,14-17K·15薪,重庆,,2026-05-30 18:48:00
d15cd317499adfac03x43928EVVQ,电子工程师,英业达,1000-9999人,智能硬件,大专,3-5年,,8-11K,重庆,,2026-05-30 18:48:00
f209e751a7dd0e770nB-29S8FlNS,算法工程师,浙江徽创信息技术有限,100-499人,计算机软件,大专,5-10年,,15-18K,重庆,,2026-05-30 18:48:00
4c6a7124e998f8550nZ93N28FVFR,机械工程师,全一,20-99人,自动化设备,大专,5-10年,"有机械工程师经验, 自动化机械经验, 非标设计经验, 整机设计经验, 仿真设计经验, SolidWorks, UG",8-10K,重庆,,2026-05-30 18:48:20
d9531abedc17a74d03F92ti_ElNS,助理工程师,重庆继联机电有限公司,20-99人,仪器仪表,本科,经验不限,"AutoCAD, 接受无机械工程师经验, SolidWorks",5-8K,重庆,,2026-05-30 18:48:20
80a788238f44bd2f03N809y6F1ZS,硬件工程师,重庆智芯光电有限公司,0-20人,智能硬件/消费电子,中专/中技,1年以内,"智能硬件/可穿戴设备, 汽车硬件产品, 电子电气/自动化相关专业",6-10K,重庆,,2026-05-30 18:48:20
8068faeb41336ba90nd82Ny-GVVV,EHS工程师,嘉戎技术,500-999人,通用设备,大专,1-3年,,7-9K,重庆,,2026-05-30 18:48:20
c5418109e50b0c4f03N709q0FFZW,模具工程师,渝江压铸,1000-9999人,汽车零部件,本科,1-3年,"有模具工程师经验, 铸造经验, 汽车",8-13K,重庆,,2026-05-30 18:48:20
b0daf3d5427faa390nB62dm_EldZ,PCB工程师,重庆慧睿智能物联科技,100-499人,计算机服务,本科,5-10年,"Candence/Allegro, OrCAD, 通信相关专业, 电子/自动化相关专业, PCB设计经验, EMC/EMI相关经验, 熟悉SMT制程工艺",11-22K,重庆,,2026-05-30 18:48:20
5709e4a90ebe4e800nB42dS5FFdX,硬件工程师,海通投资,500-999人,机械设备/机电/重工,本科,3-5年,,15-25K,重庆,,2026-05-30 18:48:20
785b39c306a5aa8c03B92dS1FVVY,全栈工程师,重庆联庆瑞奇科技,0-20人,仪器仪表/工业自动化,本科,5-10年,全栈项目经验,12-16K,重庆,,2026-05-30 18:48:43
7f3d938326269ca20nB-09i5E1pY,全栈工程师,巨球网络,20-99人,游戏,本科,3-5年,全栈侧重后端,15-25K·13薪,重庆,,2026-05-30 18:48:43
3f4c3e14094cb8200nV93ty0GFJU,电气工程师,固盛镁,20-99人,自动化设备,大专,3-5年,"Windows, PLC工程师, 万用表, 示波器, CAD",12-24K,重庆,,2026-05-30 18:48:43
4fefe8c3b221668603d_2d27F1BQ,研发工程师,辣滋缘食品,100-499人,其他制造业,大专,3-5年,"配方开发, 食品添加剂/香料",20-30K,重庆,,2026-05-30 18:48:43
dd476c7c7097c7ec03F639y0FVFV,机械工程师,重庆越众自动化,0-20人,自动化设备,大专,3-5年,"有机械工程师经验, 自动化机械经验, 非标设计经验, SolidWorks, AutoCAD",8-13K,重庆,,2026-05-30 18:48:43
5f6ad5f9cd9d7c3c03N63dS-FVFX,结构工程师,某知名汽车研发上市公司,1000-9999人,汽车研发/制造,大专,5-10年,"有机械结构工程师经验, UG, Pro/E, CATIA, 汽车经验, 底盘系统经验, 汽车车身及配件经验, 整机设计经验",20-40K·14薪,重庆,,2026-05-30 18:48:43
93b7e093a0aa65461HBz392-FVRQ,plc工程师,重庆新华互联网教育,20-99人,学校/学历教育,大专,3-5年,"教师培训经验, 内训, 私立学校, 制造/建筑技术, 线下教育, 职业与技能培训, 外训",5-10K,重庆,,2026-05-30 18:48:43
5fe9700d3847745003Ny3tS9F1RW,运维工程师,合盛优购,20-99人,新零售,本科,5-10年,,5-6K,重庆,,2026-05-30 18:49:04
e5f1d11fe4874f9b0nB62tW5EFdW,硬件工程师,米罗克科技,0-20人,通信/网络设备,本科,1-3年,"智能硬件/可穿戴设备, 计算机相关专业, 电子电气/自动化相关专业, 硬件开发经验, 英语读写能力良好",5-10K,重庆,,2026-05-30 18:49:04
0e4a174ce7654ba703R93ty0E1NX,结构工程师,重庆南山仪表有限公司,100-499人,仪器仪表,本科,1-3年,"CATIA, UG, AutoCAD, 接受无机械结构工程师经验, Pro/E",8-13K,重庆,,2026-05-30 18:49:04
fbf0df67db415a9c0nB639i8FlVW,机械工程师,金沣,20-99人,其他制造业,学历不限,3-5年,"自动化机械经验, 团队管理经验, UG, AutoCAD, 农业机械设计及安装, 非标设计经验, 机电设备经验, SolidWorks, 重型机械经验, 有机械工程师经验",6-11K,重庆,,2026-05-30 18:49:04
069620b1193d7b281HJz0tq0FlVW,工艺工程师,重庆博峰微球,100-499人,生物/制药,大专,3-5年,"化学药, 生物药, 生产工艺",8-13K·13薪,重庆,,2026-05-30 18:49:04
