职位ID,岗位名称,公司名称,公司规模,公司领域,学历要求,经验要求,关键技能,薪资范围,城市,发布时间,爬取时间
8d9ce16da4484b740nB_29-0EFZS,网络工程师,北京跃鸣雨点科技,0-20人,互联网,本科,1-3年,"有网络工程师经验, 1年以内网络工程师经验, 1到3年网络工程师经验, 3到5年网络工程师经验, 通信相关专业, 网络架构设计, 大型网络运维, CCNA/HCIA等, CCNP/HCIP等, 甲方企业, 不需要出差",15-19K·13薪,北京,,2026-06-01 16:11:48
67e5d5168937d63433d72Nu5GVc~,网络工程师,航天星桥,100-499人,工程施工,大专,5-10年,"网络运维, 安全运维, 运维工程师",6-10K,北京,,2026-06-01 16:12:09
3de12d5c020479890nZ42tS4GVBQ,光网络工程师,北京网维嘉迅科技,20-99人,通信/网络设备,大专,3-5年,"网络维护, 光通信, 光传输, OTN, 波分, 光缆装维, 安装调测",10-15K,北京,,2026-06-01 16:12:09
97e820aa5c2d523e3nd_2Ni8FVc~,网络工程师,金科联益,0-20人,计算机服务,大专,1-3年,"IT服务, 网络运维, 有网络工程师经验",5-6K,北京,,2026-06-01 16:12:09
6b005bab09b401b81nFy39W0FVBZ,网络工程师 （混合云方向）,银盈通EBC,100-499人,互联网金融,本科,5-10年,"运维通信资格证书, CCIE证书",20-30K·14薪,北京,,2026-06-01 16:12:09
5c3deba0167037ad0nd73NS-ElJZ,网络工程师,百车宝,100-499人,互联网,本科,3-5年,"有网络工程师经验, 不需要出差, 3到5年网络工程师经验, 1到3年网络工程师经验, 计算机相关专业, 网络架构设计, 大型网络运维, 大型网络实施, CCNP/HCIP等, CCNA/HCIA等, CCIE/HCIE等",15-25K,北京,,2026-06-01 16:12:09
f4eea7455bb6c13a0nB-29q0E1pS,资深网络工程师,北京北业行知网络技术,20-99人,信息安全,本科,5-10年,"CCIE/HCIE等, 5年以上网络工程师经验, 不需要出差, 有网络工程师经验, 系统集成商, 计算机相关专业",12-15K,北京,,2026-06-01 16:12:09
c77b82976ea588be0nB42t-1GVpX,网络工程师,睿思智杰,20-99人,通信/网络设备,大专,1-3年,"不需要出差, 接受无网络工程师经验",7-9K,北京,,2026-06-01 16:12:09
1b83796ab590a1cd1Xd_2N-4FVBU,网络工程师,安贝安,20-99人,房屋建筑工程,大专,3-5年,"SQL, 网络交换技术, 网络协议, 分布式技术, 服务器配置, Windows, Linux",5-10K,北京,,2026-06-01 16:12:30
1502dc265c06e8f403R629S9E1JY,网络工程师,金仕盾安防工程公司,0-20人,通信/网络设备,中专/中技,5-10年,"有网络工程师经验, 3到5年网络工程师经验, 计算机相关专业, 系统集成商, 不需要出差",5-6K,北京,,2026-06-01 16:12:30
60deb75fe67a2ea21Hx62dm7FVA~,网络工程师,北创网联,20-99人,通信/网络设备,本科,1-3年,"CCNP/HCIP等, CCNA证书, 通信相关专业, 网络架构设计, 有网络工程师经验, CCNA/HCIA等, 熟悉Linux等操作系统, 计算机相关专业, 网络工程师证, Windows, CCIE/HCIE等, 故障处理, 不需要出差, 路由器配置, Linux, 1到3年网络工程师经验, 网络设备, 运营商, CCNP证书",8-12K·13薪,北京,,2026-06-01 16:12:30
7e63889dd033e1980nB409-5E1NQ,高级网络工程师,中电拓方,100-499人,通信/网络设备,大专,3-5年,"有网络工程师经验, 系统集成商, 3到5年网络工程师经验, 网络架构设计, 大型网络实施, 大型网络运维, CCNP/HCIP等",10-12K,北京,,2026-06-01 16:12:30
da388dbabbc2037203V409W_E1FY,网络工程师,北京网测科技有限公司,20-99人,计算机软件,大专,3-5年,"有网络工程师经验, 通信设备商, 不需要出差, 3到5年网络工程师经验, 通信相关专业, 计算机相关专业, CCNA/HCIA等, CCNP/HCIP等, CCIE/HCIE等, 网络测试, 交换机",11-18K,北京,,2026-06-01 16:12:30
d6a38b220bcde42a1n162N-1EVNZ,网络工程师,Blackbow,100-499人,广告/公关/会展,大专,3-5年,"网络自动化, 路由器配置, 故障处理",8-12K,北京,,2026-06-01 16:12:30
653413305c48befa0nB-0ti8E1JX,高级网络工程师 Senior Network Engineer,月之暗面,100-499人,互联网,本科,5-10年,"有网络工程师经验, Python, 甲方企业, 不需要出差, 5年以上网络工程师经验, 3到5年网络工程师经验, 1到3年网络工程师经验, 计算机相关专业",25-50K·16薪,北京,,2026-06-01 16:12:30
448693a6b44aa6d21Hd809--E1BX,网络工程师,科苑星空,0-20人,计算机软件,大专,3-5年,"通信/工程相关专业, 网络建设/系统集成经验, CCIE, 网络运维经验, HCIE, HCNA/HCNP",10-12K,北京,,2026-06-01 16:12:30
829c74df32698a250nd-0t27FFZQ,高级网络工程师,某知名通信公司,1000-9999人,通信/网络设备,本科,10年以上,"网络交换技术, 嵌入式技术, 网络协议",40-70K·15薪,北京,,2026-06-01 16:12:30
1605b80892041d7a0nR93du_E1pQ,中级网络工程师,北京华怡铭创科技,20-99人,互联网,本科,3-5年,"有网络工程师经验, 1到3年网络工程师经验, 3到5年网络工程师经验, 通信相关专业, 计算机相关专业, CCNP/HCIP等, CCIE/HCIE等, 甲方企业, 不需要出差, Hcie",7-8K,北京,,2026-06-01 16:12:30
4aee482046b87feb03xy2tW8ElBR,网络工程师,常立科技,20-99人,互联网,大专,5-10年,"CCNP/HCIP等, 不需要出差, 5年以上网络工程师经验, 有网络工程师经验, 甲方企业, 大型网络运维",11-13K,北京,,2026-06-01 16:12:51
66d2d72ce1c69db003B609i1ElI~,网络工程师,威达泰克,20-99人,通信/网络设备,本科,1-3年,"网络建设/系统集成经验, 网络, 网络设备调试, 锐捷, HCNA/HCNP, 网络设备, 计算机相关专业, 网络安全相关经验, 交换机配置",8-12K·13薪,北京,,2026-06-01 16:12:51
d2b8a7d81d8d92ea03142N61GFdW,高级网络工程师,北京明凰星浩技术,20-99人,计算机硬件,大专,3-5年,"CCNP/HCIP等, 通信相关专业, 网络架构设计, PMP证书, 有网络工程师经验, 数据中心运维, CCNA/HCIA等, 金融网络运维, 需要出差, 其他, 计算机相关专业, 3到5年网络工程师经验, CCIE/HCIE等, 5年以上网络工程师经验, 系统集成商",8-13K,北京,,2026-06-01 16:12:51
dcef43809950e65f1nx709i-FVc~,网络工程师,英特信,20-99人,其他消费品,大专,1年以内,"IT支持, 网络",5-8K,北京,,2026-06-01 16:12:51
5f9106d6e8425753031539W_FldT,AI网络工程师,海光信息,1000-9999人,半导体/芯片,硕士,5-10年,,20-40K,北京,,2026-06-01 16:12:51
d7f1c875b83801751HR-3NW0ElVQ,网络工程师,Powertime,100-499人,信息安全,大专,1-3年,"计算机相关专业, 网络运维经验, 网络安全相关经验, CCIE, HCIE",13-25K·13薪,北京,,2026-06-01 16:12:51
239f55ce4f04ee880nB-09q5ElBQ,中级网络运维工程师,拓达电子科技,100-499人,通信/网络设备,本科,3-5年,,11-14K,北京,,2026-06-01 16:12:51
1c41703ac404f84e0nZ709W7GVNR,高级网络运维工程师,首信云,100-499人,计算机服务,本科,5-10年,,18-25K,北京,,2026-06-01 16:12:51
d18cd899986594231HJy3NS8F1BX,网络工程师,观脉科技,100-499人,互联网,大专,3-5年,系统集成项目管理工程师,8-10K,北京,,2026-06-01 16:12:51
ce1fce43b1c244d50nB-3t61F1NT,运维工程师（桌面兼网络方向）,汇元科技,100-499人,计算机软件,本科,1-3年,"防火墙, 网络, 桌面运维, 机房, 交换机",9-12K,北京,,2026-06-01 16:12:51
610f4327246c81081HBz3tW7GVBT,网络工程师,微赫科技,20-99人,信息安全,大专,1-3年,"网络建设/系统集成经验, 网络运维经验, 网络安全相关经验",8-13K,北京,,2026-06-01 16:12:51
90f88d4b95b753e30nB-2d-9FFdZ,网络工程师（北京）,保旺达软件,100-499人,信息安全,本科,3-5年,"有网络工程师经验, 运营商, 不需要出差, 3到5年网络工程师经验, 熟悉Linux等操作系统, 网络架构设计, 大型网络运维",10-15K,北京,,2026-06-01 16:13:12
d923213739d5d7500XR72tm-FVo~,电信网络工程师,震励科技,0-20人,通信/网络设备,学历不限,经验不限,"设备维护安装, 网络设备",3-4K,北京,,2026-06-01 16:13:12
99e37cb1a156add60nZ82ty0EVdT,网络工程师（侧重专线与安全）,星际开发,20-99人,铁路/船舶/航空/航天制造,本科,3-5年,"有网络工程师经验, C/C++, 甲方企业, 1到3年网络工程师经验, 3到5年网络工程师经验, 计算机相关专业, 网络架构设计, 大型网络实施, CCIE/HCIE等",10-15K,北京,,2026-06-01 16:13:12
1585386b775465540nB62t64FVtQ,网络工程师,中视购物,100-499人,批发/零售,本科,5-10年,"有网络工程师经验, 甲方企业, 不需要出差, 5年以上网络工程师经验, 网络架构设计, 大型网络运维, 计算机相关专业",5-10K,北京,,2026-06-01 16:13:12
afdc802adbab94710nZ-2d21FVdV,网络工程师,大唐移动,1000-9999人,通信/网络设备,大专,在校/应届,"接受无网络工程师经验, 系统集成商",2-3K,北京,,2026-06-01 16:13:12
1bcec10a16ebea8e0nB-2dq5EltU,网络工程师,智谱华章,500-999人,互联网,本科,3-5年,,20-40K·16薪,北京,,2026-06-01 16:13:12
f797d2bdd227ce0603N42dS6FFZT,网络工程师,北京德元方惠科技开发,0-20人,通信/网络设备,本科,,"不需要出差, 接受无网络工程师经验",130-200元/天,北京,,2026-06-01 16:13:12
6c162f02024416b40nV53Ni4EVJV,网络工程师,北京智澜浩宇科技,20-99人,人工智能,本科,3-5年,"CCNP/HCIP等, CCIE/HCIE等, 5年以上网络工程师经验, 网络架构设计, PMP证书, 有网络工程师经验, 数据中心运维, CCNA/HCIA等, 大型网络实施, 甲方企业, 大型网络运维",9-14K,北京,,2026-06-01 16:13:12
21f138edc7c36eec0nZ83Nu5E1JW,网络工程师,国药新创科技发展,100-499人,计算机软件,本科,3-5年,,10-15K·13薪,北京,,2026-06-01 16:13:12
9114f2c92cf503520ndy3960FldX,网络工程师,中车数智科技,100-499人,互联网,本科,5-10年,,10-15K,北京,,2026-06-01 16:13:12
cefc17cff11102220nd-09m_F1pR,高级网络工程师,中航金网,100-499人,互联网,本科,3-5年,"有网络工程师经验, 3到5年网络工程师经验, 通信相关专业, 熟悉Linux等操作系统, 数据库管理, 甲方企业",10-14K,北京,,2026-06-01 16:13:12
f50e0d3ecebcddca1H1529y1ElNX,网络工程师,一零六八,20-99人,计算机硬件,本科,5-10年,"CCIE/HCIE等, 不需要出差, 有网络工程师经验, 1到3年网络工程师经验, HCIE,HCNP,光传OTN, 计算机相关专业, 甲方企业",8-9K,北京,,2026-06-01 16:13:12
87e90a73e72521a11XF439S_EltT,网络工程师,北京闪云天下科技,0-20人,计算机服务,本科,1-3年,"Python, 通信/工程相关专业, PMP",5-6K,北京,,2026-06-01 16:13:12
