职位ID,岗位名称,公司名称,公司规模,公司领域,学历要求,经验要求,关键技能,薪资范围,城市,发布时间,爬取时间
250fe78edf5c519d0nB-3Nq0EFtU,大装置-物理网络工程师（三个方向）,SenseTime,1000-9999人,计算机软件,本科,经验不限,"有网络工程师经验, Python, 甲方企业, 不需要出差, 3到5年网络工程师经验, 5年以上网络工程师经验, 计算机相关专业, 通信相关专业, 物理网络, 运维, 架构, 交换机, 开发",25-50K·15薪,北京,,2026-06-01 16:03:02
a3c31f5138f23be70nB409u1FFRW,网络工程师（日语流利常驻日本）,锐捷网络,10000人以上,通信/网络设备,本科,3-5年,"有网络工程师经验, 3到5年网络工程师经验, 通信相关专业, 计算机相关专业, 网络架构设计, 大型网络实施, 其他, CCNA/HCIA等, CCNP/HCIP等, CCIE/HCIE等, 通信设备商, 日语",25-30K·13薪,北京,,2026-06-01 16:03:02
9312a63286c2c87c0nB62N27EFFQ,网络运维工程师（工作地点：通州),金山顶尖,100-499人,计算机硬件,大专,3-5年,"虚拟机技术, KVM",8-12K,北京,,2026-06-01 16:03:22
a94ecfaed636ea8a0nB_3Nq4EVtS,桌面&网络运维工程师,北京润溪堂品牌管理,100-499人,咨询,大专,1-3年,网络运维,7-9K·13薪,北京,,2026-06-01 16:03:22
1597bbea99648b0f0nB-2NW_FlJX,网络工程师-英语,慧博云通,10000人以上,计算机软件,大专,3-5年,"有网络工程师经验, Java, 不需要出差, 3到5年网络工程师经验, 通信相关专业, 数据中心运维, 大型网络运维, 英文听说读写能力, CCNA/HCIA等, 英语",13-16K,北京,,2026-06-01 16:03:22
b3fea6608a12a1f00nB42di_ElZR,高级网络运维工程师,小牛飞腾科技,20-99人,计算机软件,本科,3-5年,,10-15K,北京,,2026-06-01 16:03:22
98e751d424562bec0nB529u7EFtV,网络工程师,愿为科技,100-499人,互联网,本科,1-3年,"不需要出差, 通信相关专业, PMP证书, 有网络工程师经验, Zabbix/Prometheus, 1到3年网络工程师经验, CCNA/HCIA等, 计算机相关专业, 3到5年网络工程师经验",11-12K,北京,,2026-06-01 16:03:22
5649d3e5c5548d730nB43920ElBS,网络交付工程师（双休）,悦智人工智能,1000-9999人,互联网,大专,1-3年,"熟悉Linux等操作系统, 大型网络实施, 甲方企业, 有网络工程师经验, 1到3年网络工程师经验, vpn, bgp, K8S",15-19K,北京,,2026-06-01 16:03:22
8e57ea2696125d320nV43Nm9FVFT,网络工程师（高性能计算/AI基础设施方向）,共绩科技,20-99人,云计算,大专,3-5年,,22-35K,北京,,2026-06-01 16:03:22
8a91bee99c77817f0nB729-_ElJZ,网络工程师,国信网联,100-499人,信息安全,大专,5-10年,"华为, 华三, 软考中级或高级, CISSP",15-18K,北京,,2026-06-01 16:03:22
425ec1c9f15b44f803F93N27EFY~,网络技术工程师,迈瑞成,20-99人,通信/网络设备,大专,3-5年,"网络安全, 网络, 信息安全",13-20K·15薪,北京,,2026-06-01 16:03:22
e09c6326cc740a930nF73d20F1c~,网络工程师实习生,一出好戏(北京)...,20-99人,培训/辅导机构,大专,经验不限,计算机软件,5-6K,北京,,2026-06-01 16:03:22
943ee4183ea2953b03d-2d65E1RW,网络工程师（兼职）,北京海天云博科技,20-99人,通信/网络设备,大专,1-3年,"不需要出差, 通信相关专业, 有网络工程师经验, 1到3年网络工程师经验, 熟悉Linux等操作系统, 系统集成商, 计算机相关专业",5000-10000元/月,北京,,2026-06-01 16:03:22
7f465806df306bd90nV62Nu6ElRT,网络运维工程师,湖南宜速数智科技,20-99人,互联网,本科,3-5年,,16-17K,北京,,2026-06-01 16:03:22
2f9d3db3f256ac941HJy3Nq7FFZV,网络工程师,北京燕讯通信技术...,100-499人,通信/网络设备,大专,3-5年,"CCNP/HCIP等, HCIP, H3CSE, 有网络工程师经验, 数据中心运维, CCNA/HCIA等, 金融网络运维, 大型网络实施, 其他, 3到5年网络工程师经验, CCIE/HCIE等, 5年以上网络工程师经验, 不需要出差, 系统集成商, 大型网络运维",8-13K,北京,,2026-06-01 16:03:22
925f95b1506e4c010nZ929u9E1NW,网络工程师,是石科技,100-499人,人工智能,本科,经验不限,,15-25K,北京,,2026-06-01 16:03:22
5f0798a58c0ca5af1HN63Ny-FFdQ,网络工程师（数通方向）,缆讯科技,20-99人,通信/网络设备,大专,1-3年,"有网络工程师经验, 1到3年网络工程师经验, C1/C2驾驶证, OTN, 计算机相关专业, 甲方企业, MPLS",7-10K·13薪,北京,,2026-06-01 16:03:22
cb9c484fd147193003J43t64F1dY,网络工程师,盛泰通和,100-499人,通信/网络设备,本科,5-10年,"通信相关专业, 网络架构设计, 有网络工程师经验, 1到3年网络工程师经验, CCNA/HCIA等, 通信设备商, 大型网络实施, 大型网络运维",10-12K,北京,,2026-06-01 16:03:43
898de486af3f8a2b03B_09u9GFFY,华为云HCS网络工程师,中邮建,10000人以上,通信/网络设备,大专,3-5年,"有网络工程师经验, 不需要出差, 3到5年网络工程师经验, CCNP/HCIP等",12-22K,北京,,2026-06-01 16:03:43
398aad3113bd634a0XZ829q4FFY~,网络工程师,泰和利通,100-499人,互联网金融,本科,3-5年,"CCNP/HCIP等, 网络运维, 有网络工程师经验, 数据中心运维, 网络交换技术, 金融网络运维, 运维工程师, 网络安全, CCIE/HCIE等, 不需要出差, 1到3年网络工程师经验, 系统运维, 系统集成商, 网络设备, 安全运维, 大型网络运维, Python",11-22K·13薪,北京,,2026-06-01 16:03:43
8d79ccdb02715f650nZ_2N65FlFS,网络工程师,北京天华星航,100-499人,信息安全,本科,5-10年,,11-22K,北京,,2026-06-01 16:03:43
423db6f6f209f8f10nd53dS6FVdR,网络工程师,咏彦科技,0-20人,人工智能,本科,5-10年,"有网络工程师经验, 1到3年网络工程师经验, 3到5年网络工程师经验, 计算机相关专业, 网络架构设计, 大型网络实施, 大型网络运维, 数据中心运维, CCNA/HCIA等, CCNP/HCIP等, Zabbix/Prometheus, 系统集成商, 熟悉常用网络设备配置",15-25K,北京,,2026-06-01 16:03:43
39060ac49ab7754f03Z_2926EVtX,网络工程师,凌格博通科技,20-99人,通信/网络设备,学历不限,3-5年,网络运维,14-18K,北京,,2026-06-01 16:03:43
e41972195a4a04cb1HZ_3tq5EFVS,网络运维工程师,大唐数字科技有限公司,500-999人,计算机软件,本科,3-5年,"CCNP/HCIP等, Java, 网络架构设计, PMP证书, 有网络工程师经验, Zabbix/Prometheus, CCNA/HCIA等, 熟悉Linux等操作系统, 大型网络实施, 计算机相关专业, 3到5年网络工程师经验, 甲方企业, SQL, CCIE/HCIE等, C/C++, 不需要出差, 大型网络运维, Python",10-15K·13薪,北京,,2026-06-01 16:03:43
65ecfabcc2c0fe431HB82t6-FlJT,网络运维工程师（国家电网）,敢为产教,100-499人,物联网,大专,3-5年,"HCIE, CCIE, 计算机相关专业, 网络运维经验, 网络建设/系统集成经验",8-11K·13薪,北京,,2026-06-01 16:03:43
5ae361bcb9e6bb390nZy29W8EFBV,高级网络运维工程师,国双,1000-9999人,互联网,本科,5-10年,,15-20K·13薪,北京,,2026-06-01 16:03:43
0808cdc4ad684c221XF62t61FFZW,网络运维工程师,北京市首席信息官协会,20-99人,非营利组织,大专,1-3年,"网络运维, 桌面运维",6-7K,北京,,2026-06-01 16:03:43
c945ffb59ea6adee0nd639S0FFBU,网络运维工程师,通信惠,20-99人,通信/网络设备,本科,在校/应届,,5-8K,北京,,2026-06-01 16:03:43
d28903f8711968910nd80ty1GVtR,IT网络运维工程师,清程极智,20-99人,人工智能,本科,1-3年,,11-20K,北京,,2026-06-01 16:03:43
cee807140e49624203J509-9ElpY,中级网络工程师,世纪华风,20-99人,计算机硬件,本科,3-5年,"CCNP/HCIP等, 通信相关专业, 有网络工程师经验, CCNA/HCIA等, 金融网络运维, 大型网络实施, 其他, 万达项目, 计算机相关专业, CCIE/HCIE等, 5年以上网络工程师经验, 系统集成商, 大型网络运维",8-12K,北京,,2026-06-01 16:03:43
1fc463f41e8219b00nd80t24EFNS,网络工程师,安信天行,500-999人,信息安全,本科,1-3年,"不需要出差, 有网络工程师经验",8-12K,北京,,2026-06-01 16:03:43
492ae2b83f3583871nB92Nq1ElRZ,高级网络工程师,中芯国际,10000人以上,智能硬件,本科,10年以上,"通信相关专业, Zabbix/Prometheus, 有网络工程师经验, LINUX, 大型网络实施, 计算机相关专业, 3到5年网络工程师经验, 甲方企业, CCIE/HCIE等, 5年以上网络工程师经验, 不需要出差, sdn, 大型网络运维, Python",20-30K·18薪,北京,,2026-06-01 16:03:43
39cac2b3685a229d0nd_39u1F1pZ,网络工程师,北京芊芃运程商贸,0-20人,计算机服务,大专,在校/应届,"接受无网络工程师经验, 不需要出差",4-5K,北京,,2026-06-01 16:04:04
95260d796f23d88b0nV73Nu0FVdU,数据中心网络工程师,北京嘉合通盈科技...,20-99人,人工智能,本科,5-10年,"有网络工程师经验, 运营商, 不需要出差, 5年以上网络工程师经验, 计算机相关专业, 数据中心运维, AIDC, 数据中心, GPU, InfiniBand架构",15-20K,北京,,2026-06-01 16:04:04
6e8c5e8f7ea717d41XBz3N27E1pW,网络工程师,天合正道运维服务,100-499人,计算机软件,本科,3-5年,"CCIE/HCIE等, 不需要出差, PMP证书, 数据中心运维, 有网络工程师经验, 金融网络运维, 系统集成商, 计算机相关专业, 3到5年网络工程师经验, 大型网络运维",12-18K·13薪,北京,,2026-06-01 16:04:04
25326d89ff66a5d30nZ_09q6GVpW,高级网络工程师,华成航泰,20-99人,计算机服务,本科,3-5年,"有网络工程师经验, 甲方企业, 不需要出差, 5年以上网络工程师经验, 计算机相关专业, 网络架构设计, 大型网络实施, 大型网络运维, CCNA/HCIA等, CCNP/HCIP等, CCIE/HCIE等",12-20K,北京,,2026-06-01 16:04:04
98dfc3bdf90c7d5b0nd93t-7FVpR,网络工程师（实施/运维）,明创博远,0-20人,信息安全,大专,,"有网络工程师经验, 系统集成商, 不需要出差, 大型网络实施, 大型网络运维, 数据中心运维, 计算机相关专业, CCNP/HCIP等, CCNA/HCIA等, 1年以内网络工程师经验",200-250元/天,北京,,2026-06-01 16:04:04
2444b2c55bf9dd741X152du_GVNU,网络工程师,正辰科技,20-99人,互联网,学历不限,3-5年,"计算机相关专业, 网络安全相关经验, CCNA/CCNP, CCIE",8-12K,北京,,2026-06-01 16:04:04
a495ccf1222f82870nd83Nm4ElFW,高级网络运维工程师,君航微金,500-999人,电子商务,本科,5-10年,,20-30K,北京,,2026-06-01 16:04:04
bed264566a503a411XR_2tu7ElA~,网络工程师,珀特否,20-99人,互联网,学历不限,经验不限,"数据库, 运维, IT支持",8-16K,北京,,2026-06-01 16:04:04
c6eafb85577ddbb203Fy0t25FFBW,高级网络工程师,中体彩科技,500-999人,计算机软件,本科,3-5年,"有网络工程师经验, 甲方企业, 不需要出差, 3到5年网络工程师经验, 熟悉Linux等操作系统, 企业内部信息化, 网络运维",16-28K,北京,,2026-06-01 16:04:04
20c7fe8e503a74670nVy3dW5FlFX,网络工程师,庭宇,100-499人,云计算,大专,3-5年,,15-20K,北京,,2026-06-01 16:04:04
4f27ecc5edd27b9a0nZ539u1EFBY,网络工程师：园区办公网方向,北银金科,500-999人,互联网,本科,5-10年,"CCNP/HCIP等, Java, 通信相关专业, PMP证书, 有网络工程师经验, Zabbix/Prometheus, 数据中心运维, CCNA/HCIA等, 金融网络运维, 计算机相关专业, SQL, CCIE/HCIE等, C/C++, 不需要出差, 5年以上网络工程师经验, 大型网络运维, Python",20-25K,北京,,2026-06-01 16:04:04
8ecc2459b4979f8703R_2di-E1tZ,网络工程师,电子六所,1000-9999人,计算机服务,硕士,1-3年,"有网络工程师经验, 1到3年网络工程师经验, 计算机相关专业",15-30K,北京,,2026-06-01 16:04:04
b425b030fd8ae5200nd62NW8F1tU,网络运维工程师,北京华胜天成,1000-9999人,计算机软件,大专,3-5年,"网络运维, 网络安全相关经验, 数通, CCIE, HCIE, PMP",10-15K,北京,,2026-06-01 16:04:04
69a43566aebe9f4503Jy09-8EFJS,中高级网络工程师,北京南天软件有限公司,1000-9999人,计算机软件,本科,5-10年,"5年以上网络工程师经验, 有网络工程师经验, 3到5年网络工程师经验, 等保2.0, 会写文档",10-15K,北京,,2026-06-01 16:04:04
b75185f4bfa2090f1n1z2tu7F1ZS,初级网络工程师,冷杉,0-20人,通信/网络设备,本科,1-3年,"CCNP/HCIP等, 网络, 有网络工程师经验, 数据中心运维, 大型网络实施, 其他, 网络工程师证, 3到5年网络工程师经验, 金融, 5年以上网络工程师经验, 不需要出差, 负载均衡, 1到3年网络工程师经验, 英文听说读写能力, 系统集成商, 大型网络运维, 日志分析",8-12K,北京,,2026-06-01 16:04:04
6786e9d310d518580nB429m_GFFX,网络工程师,某大型互联网公司,1000-9999人,互联网,硕士,1-3年,,15-25K,北京,,2026-06-01 16:04:25
f534d303f3e470b30nB73tS1FVRX,网络运维工程师,国安信息科技,100-499人,计算机软件,本科,3-5年,,10-15K,北京,,2026-06-01 16:04:25
a1671157835f40840nd73Nu6FldW,网络工程师,某小型通信/网络设备上市公司,20-99人,通信/网络设备,硕士,5-10年,"不需要出差, 5年以上网络工程师经验, 边缘算力, tcpdump/Wireshark, 网络架构设计, 有网络工程师经验, 熟悉Linux等操作系统, SDN, 甲方企业, 大型网络运维, Python",20-30K,北京,,2026-06-01 16:04:25
9ac5bf06b7ca4ac503d83t-1GVY~,网络工程师,天鸿世纪,0-20人,运营商/增值服务,大专,1-3年,"通信/工程相关专业, 网络建设/系统集成经验, 网络运维经验, CCNA/CCNP, HCNA/HCNP, IT支持, 网络通讯设备, 机房网络设备管理",6-10K,北京,,2026-06-01 16:04:25
57180f8e5f0346431nF-0tS6F1ZW,IDC机房网络运维工程师,北龙云海,20-99人,大数据,大专,3-5年,"Cisco, 华为, Linux, CCNP证书, CCIE证书, 网络工程师证, IDC",9-14K,北京,,2026-06-01 16:04:25
4fa215b12e45ad291HB709q6F1RX,网络工程师,北京芯电科数码科技,0-20人,计算机服务,学历不限,经验不限,"不需要出差, 有网络工程师经验, 网络运维经验, 1到3年网络工程师经验, 网络安全相关经验, 甲方企业",5-6K,北京,,2026-06-01 16:04:25
580e537940391f1203V609m9EVJW,驻场网络运维工程师,海口维驹科技有限公司,0-20人,计算机服务,本科,3-5年,"Java, 网络运维, 交换机 政府办公大楼  运维工程师, Docker, MySQL/Oracle, 运维开发经验, Redis, 计算机相关专业, 网络安全相关经验, 运维经验",10-14K,北京,,2026-06-01 16:04:25
62dbd7a3f90827c00nZ-3924EFJZ,网络运维工程师,迅捷互联,20-99人,计算机软件,本科,5-10年,"网络运维, 通信相关专业, 系统运维, 音视频会议, 计算机相关专业, 运维经验",9-14K,北京,,2026-06-01 16:04:25
7b96b0c5636d7ad30nR6092-EVJW,网络工程师(J13948),北大方正电子,1000-9999人,计算机软件,本科,3-5年,网络运维,10-15K,北京,,2026-06-01 16:04:25
2906ad55e46ea4e60nZy29S6EVdY,网络工程师 (MJ000123),卓识,100-499人,基金,本科,3-5年,"熟悉交易所, 有网络工程师经验, 金融网络运维, 3到5年网络工程师经验, 服务器部署, 甲方企业",20-40K,北京,,2026-06-01 16:04:25
48af89856777d79803R83ty9FlBQ,网络工程师,小米通讯技术有限公司,500-999人,通信/网络设备,本科,3-5年,"网络架构设计, 大型网络实施, 不需要出差, 有网络工程师经验, 1到3年网络工程师经验",10-15K·16薪,北京,,2026-06-01 16:04:25
2dcd24f13b82616b0nV42Ny_ElJX,IT网络工程师,某大型采掘/冶炼公司,10000人以上,采掘/冶炼,本科,经验不限,"有网络工程师经验, 甲方企业, 5年以上网络工程师经验, CCNP/HCIP等",40-50K,北京,,2026-06-01 16:04:25
8a9673167b0d06ae1HJ63N-9E1VX,网络工程师,西云数据,100-499人,计算机服务,本科,10年以上,"有网络工程师经验, 5年以上网络工程师经验, 熟悉Linux等操作系统, 英文听说读写能力, 不需要出差, HTTP/HTTPS, TCP/UDP, DNS protocols, OSI, DNS",40-70K,北京,,2026-06-01 16:04:25
e859256d3c44f6010ndy0t-7GFNR,网络工程师,恒石道路集团,100-499人,批发/零售,本科,3-5年,,7-8K,北京,,2026-06-01 16:04:25
490c5d0a9dfaf0f10nR52NW_GVBW,网络工程师,中国电建北京院,1000-9999人,电力/热力/燃气/水利,本科,5-10年,,12-15K·13薪,北京,,2026-06-01 16:04:25
1040b1415c3d4b2a0nd72960E1BQ,网络工程师,清华长庚医院,1000-9999人,计算机软件,硕士,3-5年,"有网络工程师经验, 甲方企业, 3到5年网络工程师经验, 计算机相关专业, 网络架构设计, 大型网络运维",12-18K,北京,,2026-06-01 16:04:47
4cf0a05763a6073e0nB43ty0GFdW,网络工程师（HPC方向）,协创数据,1000-9999人,互联网,大专,5-10年,,20-40K,北京,,2026-06-01 16:04:47
629cf7bebc9d03660nB72ty6F1BQ,IT网络运维工程师,天海达,20-99人,通信/网络设备,大专,3-5年,,6-10K,北京,,2026-06-01 16:04:47
5bf8ee4b7b964d040nd809u5E1JQ,网络工程师,顺丰科技,1000-9999人,互联网,本科,3-5年,"有网络工程师经验, 3到5年网络工程师经验, 计算机相关专业, 网络架构设计, 大型网络实施, 大型网络运维, CCIE/HCIE等, Python, Zabbix/Prometheus, 甲方企业, AI应用",11-22K·13薪,北京,,2026-06-01 16:04:47
62f1e0a5c24f397603Rz29u9FldW,网络运维工程师,楮桃网络,0-20人,游戏,大专,3-5年,"网络运维, Ansible/Salt/Puppet, Elasticsearch, 系统运维, 运维开发经验, Python/Shell, 运维经验, IDC机房运维, Kubernetes",14-20K,北京,,2026-06-01 16:04:47
743f1af7d7b7ec260nZz2tm7GVpT,网络工程师,北明软件,1000-9999人,计算机软件,本科,3-5年,"CCIE/HCIE等, 不需要出差, 有网络工程师经验, CCNA/HCIA等, 金融网络运维, 系统集成商, 大型网络实施, 3到5年网络工程师经验",12-16K,北京,,2026-06-01 16:04:47
3bfd4c2b1ea47a760nd-2NS-EVdQ,资源管理及网络工程师,长安科技,1000-9999人,计算机软件,本科,5-10年,,30-50K·16薪,北京,,2026-06-01 16:04:47
e52774c7151f1f760nB63N68FVpY,网络工程师,某大型互联网公司,1000-9999人,互联网,硕士,1-3年,,15-25K,北京,,2026-06-01 16:04:47
e94462c425c34ce31HF83t65EFI~,网络工程师,恒育远科技,0-20人,移动互联网,大专,3-5年,"网络, 信息安全",6-10K,北京,,2026-06-01 16:04:47
6b6071a6b2c82cc70nZ72964FFVY,网络运维工程师(A181968),多点生活,1000-9999人,互联网,本科,3-5年,"网络运维, IDC机房运维",15-25K,北京,,2026-06-01 16:04:47
6e15cb6ca7272bad03x50tW9F1ZR,网络工程师 （外派海外）,亦初科技,0-20人,通信/网络设备,大专,1-3年,"网络建设/系统集成经验, 通信/工程相关专业, 接受实习/在校生投递, CCIE, HCIE, 系统集成商, 接受无网络工程师经验, 计算机相关专业",5-10K·13薪,北京,,2026-06-01 16:04:47
13831a52d24535820nd42t2-FFdV,网络运维工程师,旭阳集团,10000人以上,其他行业,本科,5-10年,,12-24K,北京,,2026-06-01 16:04:47
9e5b8aa59dd9855f0nV639m-FldY,高级网络工程师,北京心相医咨询,20-99人,医疗健康,大专,经验不限,"接受无网络工程师经验, 运营商, 不需要出差, 网站渗透测试, cvv",20-21K,北京,,2026-06-01 16:04:47
b2e5b48335b1534c0nB43di8EVpS,网络运维工程师,天翼电信终端有限公司,10000人以上,通信/网络设备,本科,3-5年,"网络运维, 系统运维",9-14K,北京,,2026-06-01 16:04:47
